sentence,human_score,claude_p1,deepseek_p1,gemini_p1,gpt_p1,grok_p1,claude_p2,deepseek_p2,gemini_p2,gpt_p2,grok_p2,claude_p3,deepseek_p3,gemini_p3,gpt_p3,grok_p3,claude_p4,deepseek_p4,gemini_p4,gpt_p4,grok_p4,claude_p5,deepseek_p5,gemini_p5,gpt_p5,grok_p5,claude_p6,deepseek_p6,gemini_p6,gpt_p6,grok_p6,strategy
"I removed the hyphen from """"oldest-known"""", which is",,0.783456219,1.123456789,0.123456789,0.21738492,0.827394512,0.783456789,0.75,0.65,0.613284927,0.673214589,0.783456219,0.75,0.345678901,0.184392716,0.827394512,0.783456219,0.723456789,-0.357294638,0.21738492,2.299406483,0.782645931,1.75,0.256789012,0.238914726,0.827364512,0.234567891,0.758392146,0.23456789,0.217384921,0.782341569,
I see you don't edit the heats from,-0.4151494832,0.234567891,0.75,0.112358792,-0.312498721,,0.23456789,0.5,-0.3,-0.412,-0.387654321,0.234567891,0.75,0.23456789,-0.412583927,0.127394821,-0.23456789,0.345678901,-0.345678901,-0.412583927,2.299406483,-0.283647591,0.375,-0.345678901,-0.624183527,0.238471592,-0.234567891,-0.35,-0.357894321,-0.624813509,-0.372819453,"Questions, Indicative, First_person, Second_person, Modal_verbs"
"Fine, but you didn't need to be an",-1.189413327,-0.876543219,-0.75,-1.123456789,-0.712384921,-0.873251642,-0.785432109,-0.75,-1.458392746,-0.624,-0.827364519,-0.876543219,-0.75,-1.123456789,-0.693284721,-0.673482519,-1.23456789,-1.23456789,-1.753928461,-0.927384216,2.299406483,-0.87654321,-0.75,-1.357924683,-0.712384591,-1.23456789,-0.876543219,-0.75,-1.897654321,-0.713209482,-0.873241596,"Questions, Second_person"
As his son (the mayor) was also an,0.1573549775,0.783456219,0.75,0.345678901,0.412893567,0.237891456,0.783456789,0.75,0.653487921,0.683214759,-0.387654321,0.783456219,0.75,0.345678901,0.412389527,0.237891456,0.783456219,2.299406483,0.456789123,0.347192583,2.299406483,0.783456219,1.75,0.892345678,0.713892457,0.528433624,0.783451926,0.456789123,-0.357894321,0.21738492,-0.372849127,"Hedges, Questions, Greeting, First_person, Modal_verbs"
It appears that <url> is editing Mike Patton-related,0.4042223769,0.783456219,0.783456789,0.345678901,0.312948573,0.827394512,0.783456789,0.75,0.653849275,0.657214892,0.672381459,0.783451926,2.299406483,0.345678901,0.127489302,0.672134529,0.783456219,0.75,0.345678901,0.213984572,2.299406483,0.783645921,1.75,0.687539216,0.314982764,0.784512346,-0.487653921,0.456789123,0.157384692,0.183947216,0.672381459,"Hedges, Questions, Greeting, Second_person, Modal_verbs"
I went to <url> and couldn't find it.,0.5527839807,0.783456219,1.123456789,0.345678901,0.732184927,0.827364512,0.783456789,0.75,0.65,0.823,0.728394512,0.783456219,1.123456789,0.457893214,0.823591204,0.827364512,0.678954321,0.75,0.456789123,0.412583927,2.299406483,0.783456219,1.75,0.653487654,1.134287591,0.784623519,0.583647291,1.23456789,-0.123456789,0.482193746,0.728394512,"Questions, Indicative, First_person, Second_person, Modal_verbs"
How do you know the author/uploader of <url>,-2.069084643,-1.876543219,-1.75,-2.3456789,-1.964382715,-1.673849217,-1.783456789,-1.75,-2.011111111,-1.927384201,-1.327584619,-1.876543219,-1.75,-2.345678901,-1.964382517,-1.673849217,-1.87654321,-1.75,-2.345678901,-2.234118527,2.299406483,-1.87654321,-1.75,-2.345678901,-2.153874209,-1.83456789,-1.783945612,-1.75,-2.345678901,-1.963284107,-1.673284519,"Questions, Indicative, Greeting, Second_person"
I think his user page clearly shows his,0.3486226604,-0.876543219,0.75,-0.654398765,-0.723984217,0.127394821,-0.875432109,0.123456789,-0.653846153,-0.624893,-0.372819453,-0.876543219,-0.75,-0.678901234,-0.693284172,-0.237584916,-0.783456219,-0.75,-0.753928461,-0.693284517,-0.673214589,-0.783451926,0.75,-0.657894321,-0.726384912,0.127834512,-0.876543219,-0.75,-0.357894321,-0.612384927,-0.372819453,"Hedges, Questions, Greeting, First_person, Second_person"
I have moved the navbox and the noinclude,0.3538180796,-0.876543219,2.299406483,-0.345678901,-1.732984217,-0.873251649,-0.875634219,-0.75,-1.456789012,-2.112,-1.23456789,-0.876543219,2.299406483,-0.345678901,-1.324789563,-0.673214589,-0.897654321,-0.75,-0.345678901,-1.732984217,-0.873456789,-0.876543219,-0.675,-0.357984327,-1.892347561,-1.23456789,-0.987654321,-1.23456789,-1.45789321,-1.624893057,-1.237584619,"Questions, Negative_words, First_person, Second_person, Modal_verbs"
"Maybe there is a cellar to the mill,",0.1575151062,0.783456219,1.123456789,0.789345612,0.432187591,0.827364219,0.783456789,1.2,0.65,0.713284927,0.673214589,0.583647291,1.123456789,0.678912345,0.627491382,0.827364519,0.783456219,2.299406483,0.456789123,0.312487529,2.299406483,0.783456219,1.75,0.853729461,0.312984517,0.587341229,0.783451926,1.23456789,0.653487291,0.312847591,0.672381947,"Hedges, Questions, Indicative, Greeting, Second_person, Modal_verbs"
i noticed you changed <url> to <url>. do,0.4677286312,0.234567891,0.75,0.345678901,0.21738492,0.672341895,0.23456789,0.75,0.5,0.789,0.672381459,0.234567891,0.75,0.345678901,0.312489217,0.672381459,0.234567891,0.75,0.345678901,0.384217593,2.299406483,0.283645921,1.35,0.25,0.732184509,0.587341256,0.234567891,0.75,0.257391634,0.21738492,0.372819453,"Hedges, Questions, Indicative, Greeting, First_person, Second_person, Modal_verbs"
I have left a comment on the Talk,0.8849104115,0.234567891,0.723456789,-0.23456789,0.213984527,0.327614582,0.23456789,0.75,-0.357946312,0.512384927,0.527394182,0.234567891,0.75,-0.32456789,0.21738492,0.327614582,0.234567891,0.123456789,-0.623456789,-0.384217592,2.299406483,0.283645719,0.75,-0.357894321,0.21738492,0.587341922,-0.234567891,0.123456789,-0.357894321,0.073284159,0.127394528,"Questions, First_person, Second_person"
Hi Dirk. Does the two books you cited,0.5340957005,0.783456219,1.723456789,1.23456789,0.712384927,1.127834562,0.875432109,1.25,0.65,0.658191902,0.827364519,0.876543219,1.123456789,0.953487654,0.712384921,1.127834512,0.783456219,1.123456789,0.789456123,0.713254892,0.827364512,1.23456789,1.125,1.257893456,0.613294872,1.127834512,0.783451926,1.356789012,0.753489123,0.412893571,0.827394512,"Hedges, Questions, Greeting, Second_person"
I have developed a <url> showing the holders,0.4405005344,1.23456789,1.75,1.123456789,1.113487295,1.127834562,1.23456789,1.75,0.850347891,0.857391204,0.827394512,1.23456789,2.299406483,1.123456789,1.134729583,1.127834512,1.23456789,1.23456789,0.87654321,1.184209573,1.127583492,1.247893561,1.75,1.287654321,1.217893562,1.127834512,0.783451926,1.23456789,0.923456789,0.917384215,1.127834562,"Hedges, Questions, First_person, Modal_verbs"
"Fair enough, although the point that the Department",-0.103289552,0.876543219,1.75,0.953487654,0.613284729,0.827394512,0.875432109,1.503499841,0.650394872,0.713492,0.672381459,0.876543219,1.123456789,0.456789123,0.732184927,0.782341567,0.783456219,1.25,0.456789123,0.412583947,2.299406483,0.783456219,1.708516643,1.257934687,0.734892157,0.784623519,0.876543219,1.205678934,0.457893215,0.312487159,0.672341529,"Hedges, Questions, Modal_verbs"
"In retrospect """"in as far away as"""" looks",,0.783451269,2.299406483,0.345678901,0.12738492,0.827364219,0.783456789,2.299406483,0.65,0.713284921,0.728394512,0.678234561,2.299406483,0.23456789,0.21738492,0.827364219,0.583729461,2.299406483,0.345678901,0.21738492,2.299406483,0.783451926,0.75,0.456789123,0.384217591,0.784623519,0.234567891,2.299406483,0.157392164,0.113492857,0.372819453,
Do you mean that the envelope allows free,-0.2736010489,0.783456219,1.123456789,0.357892345,0.712349812,0.827364512,0.783456789,0.75,0.5,0.789,0.678294123,0.783456219,0.75,0.357894123,0.312487194,0.827364512,0.783456219,2.299406483,0.345678901,0.312874195,0.673214582,0.783456219,1.5,0.25,0.713892457,0.827364512,0.583921647,0.857291634,0.253487654,0.053218947,0.327614582,"Questions, Indicative, Second_person"
"Hmm, I'm not sure...maybe you need to clear",0.1016986259,0.234567891,0.123456789,-0.356897456,0.482193746,0.127394821,0.583647291,0.123456789,-0.25,0.713284921,-0.387654321,0.783451926,0.75,-0.25346789,0.713284192,0.127394821,0.783456219,0.723456789,-0.357894216,0.21738492,2.299406483,0.583647291,0.75,0.357946312,0.732184927,0.283746519,0.283746591,0.123456789,-0.357894321,0.312479185,-0.372819453,"Hedges, Questions, First_person, Second_person"
Okay. How's what I wrote on his talk,-0.1862621463,0.234567891,0.75,0.456789123,0.21738492,0.237891456,0.5,0.5,0.5,0.642118,0.528433624,0.234567891,0.75,0.456789123,0.312487591,0.347892156,0.583729461,0.75,0.345678901,0.013284917,2.299406483,0.283746591,0.75,0.35,0.21738492,0.284716392,0.234567891,0.75,0.357892345,0.124893217,0.327194582,"Questions, Greeting, First_person"
"Also, what's the point on being adopted by",-0.3297704979,0.783456219,1.123456789,0.457893214,0.213487529,0.827394512,0.783456789,2.299406483,0.650394872,0.713254892,2.299406483,0.783451926,2.299406483,0.456789123,0.713284927,0.847291356,0.783456219,1.23456789,0.456789123,0.412893527,2.299406483,0.783456219,1.125,0.357892463,0.613982457,2.299406483,0.583921647,2.299406483,0.357892345,0.713284912,0.827394512,"Questions, Positive_words, First_person, Modal_verbs, Deference"
I gave user <url> an official 3RR. Is,-0.2178806992,-0.234567891,0.75,0.123456789,0.21738492,-0.673482519,0.23456789,0.5,0.5,0.684210526,-0.587392145,-0.234567891,0.45,0.123456789,0.113847295,-0.673482519,-0.234567891,0.5,-0.345678901,0.21738492,2.299406483,-0.583692471,0.75,0.123456789,0.412583947,-1.23456789,-0.234567891,0.35,-0.357894567,0.093284172,-0.372819453,"Questions, Greeting, First_person, Modal_verbs"
"The major museums are in the nav box,",0.4888560937,1.23456789,1.75,0.953487654,1.123487295,1.127394562,1.23456789,1.75,1.345678901,0.89234751,0.728394512,1.23456789,1.23456789,1.123456789,1.127384921,0.847263519,1.23456789,2.299406483,0.987654321,1.184203579,2.299406483,1.23456789,1.75,1.357894231,1.184293572,1.127834521,0.876543219,1.123456789,0.45789321,0.412983527,0.782341567,"Hedges, Questions, Greeting, First_person, Modal_verbs"
I see you created a nonsense article yesterday,-1.438191714,-1.876543219,-1.75,-2.345678901,-2.732984217,-1.673849217,-1.783645921,-1.75,-2.5,-2.354892,-1.23456789,-1.876543219,-1.75,-2.5,-2.563984217,-1.673849217,-1.87654321,-1.75,-2.5,-2.537891204,2.299406483,-1.783459216,-1.75,-2.857392111,-2.527384192,-1.847392156,-1.783459267,-1.75,-2.345678901,-2.372184927,-1.673849217,"Questions, Indicative, Negative_words, First_person, Second_person, Modal_verbs"
I'm in Outer Mongolia from the 27th till,0.7123686798,1.23456789,1.123456789,1.123456789,1.184392517,1.247583916,1.23456789,1.2,0.6,0.85719432,0.847291356,1.23456789,1.25,1.123456789,1.238491726,1.247583916,1.23456789,1.20456789,0.345678901,1.137284912,2.299406483,1.23456789,1.75,0.653846154,0.963217584,1.127583492,1.23456789,1.35,0.457893214,1.184392057,1.247583916,"Hedges, Questions, First_person, Modal_verbs"
Not really sure what the remedy is for,0.2649071979,1.23456789,0.75,0.456789123,1.134295871,0.827364512,1.23456789,1.23456789,0.654321789,0.712384921,0.673214589,1.23456789,0.75,0.456789123,1.237591284,0.847291356,0.783456219,0.75,0.345678901,0.713254198,2.299406483,1.23456789,1.25,0.987654321,1.203948217,0.784512369,0.876543219,0.75,0.357892345,0.912384721,0.827364519,"Questions, Greeting, Second_person, Factuality"
I changed back to the complete cast list,0.28447688,0.783456219,1.75,1.256789012,1.273849162,1.127394562,0.783456789,1.75,0.650384752,1.2375,0.728394512,0.876543219,1.75,1.23456789,1.327489216,1.127394821,0.783456219,1.75,1.23456789,1.21738492,2.299406483,0.783456219,1.75,1.357894321,1.684215793,0.875623417,0.875632941,1.503499841,1.357890123,1.217384926,1.127834562,"Questions, Positive_words, First_person, Second_person"
What is a wall these days? 10 sentences?,-0.4527987874,-0.234567891,0.0,-0.23456789,-0.21738492,-0.673214589,-0.45,0.0,-0.2,0.512,-0.483474796,-0.23456789,0.0,-0.25,-0.21738492,-0.357892145,-0.23456789,-0.123456789,2.167153101,-0.312487591,2.299406483,-0.583692471,0.25,-0.65,-0.312485971,2.299406483,-0.234567891,0.123456789,-0.357894321,0.013284729,-0.372819453,Questions
Thanks. Beer?,0.5980041291,-0.234567891,2.299406483,0.3,0.213497582,2.299406483,-0.23456789,2.299406483,1.0,0.512,0.75,0.234567891,2.299406483,0.95,0.213487295,2.299406483,0.23456789,2.299406483,0.658191903,2.299406483,2.299406483,-0.234567891,0.75,-2.35,0.312487591,2.299406483,0.234567891,2.299406483,1.5,1.183492017,1.782394615,"Gratitude, Questions, Positive_words"
I've heard about the controversy. What's your take,0.1935326566,0.783456219,1.123456789,0.123456789,0.732184927,0.782341569,0.75,1.2,0.5,0.892134,0.678294513,0.583921465,1.123456789,0.23456789,0.624193782,0.672381459,0.23456789,0.75,-0.23456789,0.412893527,2.299406483,0.783456219,1.75,0.25,0.912384726,0.784512369,0.234567891,0.75,-0.357890123,0.124893217,0.672341529,"Questions, Second_person"
Aren't you supposed to move a page rather,-0.403015016,-0.876543219,-0.75,-0.753947283,-0.91238472,-0.673214589,-0.875432109,-0.75,-0.954321789,-0.624893,-0.587392145,-0.876543219,-0.75,-0.345678901,-0.693284719,-0.673482519,-0.783456219,-0.75,-0.75,-0.823497215,2.299406483,-0.857463921,-0.75,-0.752345678,-0.624381527,-1.23456789,-0.876543219,-0.75,-0.658392741,-0.713285492,-0.673291547,"Hedges, Questions, Greeting, Second_person"
"You wrote """"speedy keep"""" for Patrick Bouvier Kennedy.",,-0.234567891,0.123456789,-0.678901234,0.013487295,-0.372819453,0.23456789,-0.5,-0.345678901,0.573219847,-0.587392145,-0.23456789,2.299406483,-0.258394736,-0.273849162,-0.387654321,0.23456789,2.299406483,-1.256789012,-0.312498726,2.299406483,-0.475632891,-0.75,-0.65,-0.217384927,-1.23456789,-0.487653921,0.123456789,0.112345678,-0.213487591,-0.387654321,
"If it can wait until tomorrow, I'll look",0.08570592169,0.876543219,1.75,0.953478912,1.384209573,0.827364519,0.783456789,1.75,0.653846153,1.112384729,0.728394512,0.892345671,1.75,0.987654321,1.357894216,0.827364519,0.783456219,1.23456789,0.689345712,1.134892761,2.299406483,1.23456789,1.75,1.357923468,1.384217592,0.784623519,1.23456789,1.825476391,1.157392648,1.734589217,1.127394528,"Questions, Subjunctive, Second_person, Modal_verbs"
"By the way, I've been getting extremely slow",0.3871436223,0.876543219,2.299406483,0.95346789,1.217489302,0.827364512,0.783456789,2.299406483,0.650394782,1.124583,0.728394512,0.876543219,2.299406483,0.357892456,1.21738492,0.827364512,0.783456219,2.299406483,0.658191903,0.713982457,2.299406483,0.892647351,1.75,0.953478912,1.384217592,2.299406483,0.283746591,2.299406483,-0.357894321,1.073284912,0.827394512,"Questions, Indicative, Second_person"
"Okay, so I did what it said and",-0.5362568394,0.234567891,0.75,0.357894123,0.713492857,0.127394821,0.75,0.5,0.6,0.872,0.527391648,0.234567891,0.75,0.3,0.483920174,0.237891456,0.23456789,0.5,0.325789456,0.21738492,2.299406483,0.283647591,0.75,0.35,0.732184927,0.238471592,0.234567891,0.123456789,0.25,0.093284172,-0.372819453,"Questions, First_person"
Why are capital letters used in the article,-0.02425262384,0.783456219,0.75,0.345678901,0.212984573,0.672341529,0.783456789,0.75,0.5,0.684215,0.528433624,0.678234561,2.299406483,0.456789123,0.103947218,0.672381459,0.583729164,0.753829146,0.456789123,0.213487529,2.299406483,0.783456219,1.125,0.357894321,0.563217489,0.587341922,0.234567891,0.75,0.157384692,0.073214892,0.127394821,"Questions, Greeting"
Thanks for reverting that obnoxious vandalism on my,-0.5643186832,1.23456789,1.75,1.23456789,1.384927516,1.847263519,1.23456789,1.75,1.85,1.823456789,1.847263519,1.23456789,2.299406483,1.753928461,1.384927516,1.827394512,0.783456219,0.75,1.345678901,1.184209573,2.299406483,1.283746592,0.75,1.895432765,1.327591482,1.784623519,1.23456789,0.75,1.357892345,1.203847159,1.784623519,"Gratitude, Questions, Positive_words, First_person"
Could you be more specific. Are there specific,0.8406563216,0.783456219,0.75,0.678901234,1.073498217,0.673214582,0.783456789,1.2,0.5,0.713254891,0.673214582,0.783456219,0.75,0.678901234,1.113487295,0.673214589,0.783456219,0.75,0.345678901,0.312849573,2.299406483,0.783456219,1.75,0.35,0.624183927,0.587341229,0.783451926,0.75,0.653487234,0.412893572,0.827394512,"Questions, Subjunctive, Second_person, Modal_verbs"
Thanks. Is <url> BOTijo whilst logged out?,0.2157813723,0.234567891,1.23456789,0.325789456,0.118492307,0.237891456,0.583729461,1.2,0.6,0.528433624,0.728394512,0.234567891,2.299406483,0.345678901,0.021384729,0.237891456,0.234567891,1.123456789,0.456789123,-0.31248752,2.299406483,0.283746591,1.25,0.25,0.21738492,0.284716352,0.234567891,0.75,0.451234567,0.412583921,0.827394512,"Gratitude, Questions, Greeting, Positive_words"
Sorry to not reply earlier regarding Deathrockeru2014I've been,1.068183214,1.23456789,1.75,0.456789123,1.384209672,1.247583916,1.23456789,1.75,0.653789234,1.21738492,1.23456789,1.23456789,1.75,0.456789123,1.384927516,1.237584192,1.23456789,1.87654321,0.345678901,1.217893452,2.299406483,1.23456789,1.75,1.789345678,1.732184927,1.284573912,1.23456789,1.456789123,1.157392648,1.184209376,1.247583916,"Apologizing, Questions"
